date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:55	527/527	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-20f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-basic.html)
13:04:56	123150/123150	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1e10e%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-summernote.html)
13:04:56	5799/5799	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-16a7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/dataTables.bootstrap4.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/dataTables.bootstrap4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:04:57	3930/3930	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-f5a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/responsive.dataTables.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/responsive.dataTables.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:04:57	231266/231266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-38762%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-xeditable.html)
13:04:58	13031/13031	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-32e7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/js/dataTables.responsive.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/js/dataTables.responsive.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:04:59	17885/17885	---M-Z	200	added ('OK')	application/javascript	etag:%221121350-45dd-5c43d36d7cd9e-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	T:/Templates/Elite%20Admin/cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:00	26003/26003	---M-Z	200	added ('OK')	application/javascript	etag:%22112133d-6593-5c46c9d3dea5f-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	T:/Templates/Elite%20Admin/cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:00	84482/84482	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-14a02%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net/js/jquery.dataTables.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net/js/jquery.dataTables.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:04	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	T:/Templates/Elite%20Admin/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:06	23960/23960	---M-Z	200	added ('OK')	application/javascript	etag:%221121341-5d98-5c46c9d3dee47-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	T:/Templates/Elite%20Admin/cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:07	1955/1955	---M-Z	200	added ('OK')	application/javascript	etag:%221121345-7a3-5c46c9d3dee47-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	T:/Templates/Elite%20Admin/cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:09	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-4af4%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/popper/popper.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/popper/popper.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-footable.html)
13:05:11	624506/624506	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-9877a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tinymce/tinymce.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tinymce/tinymce.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-tinymce.html)
13:05:11	3204/3204	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-c84%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/footable-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/footable-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-footable.html)
13:05:12	1802/1802	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-70a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html)
13:05:14	33450/33450	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-82aa%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid-theme.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid-theme.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html)
13:05:15	24539/24539	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5fdb%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/db.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/db.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html)
13:05:16	37211/37211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-915b%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html)
13:05:16	7761/7761	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-1e51%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jsgrid-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jsgrid-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html)
13:05:17	14577/14577	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-38f1%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-responsive.html)
13:05:18	702/702	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-2be%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-responsive.html)
13:05:19	5768/5768	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-1688%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:19	55935/55935	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-da7f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.jquery.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.jquery.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-responsive.html)
13:05:19	1039577/1039577	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-fdcd9%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	T:/Templates/Elite%20Admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:20	955597/955597	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e94cd%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts.js	T:/Templates/Elite%20Admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html)
13:05:21	74/74	---MCZ	302	error ('Found')	text/plain	date:Tue,%2005%20Oct%202021%2007:20:19%20GMT	https://unpkg.com/tableexport.jquery.plugin/tableExport.min.js	T:/Templates/Elite%20Admin/unpkg.com/tableexport.jquery.plugin/tableExport.min.14c.delayed	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:23	58787/58787	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-e5a3%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:23	3071/3071	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-bff%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/extensions/export/bootstrap-table-export.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/extensions/export/bootstrap-table-export.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:24	36028/36028	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8cbc%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table-locale-all.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table-locale-all.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:24	8096/8096	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-1fa0%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/bootstrap-table.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/bootstrap-table.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:25	76654/76654	---MCZ	200	added ('OK')	application/javascript	etag:%2212b6e-n28hU5NHOVGLBH1NezHkD0JcynM%22	https://unpkg.com/tableexport.jquery.plugin@1.20.1/tableExport.min.js	T:/Templates/Elite%20Admin/unpkg.com/tableexport.jquery.plugin@1.20.1/tableExport.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html)
13:05:25	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Oct%202021%2007:20:23%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables/media/js/dataTables.bootstrap.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables/media/js/dataTables.bootstrap.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html)
13:05:25	83060/83060	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-14474%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-datatables-editable/jquery.dataTables.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-datatables-editable/jquery.dataTables.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html)
13:05:26	3752/3752	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-ea8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/mindmup-editabletable.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/mindmup-editabletable.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html)
13:05:26	1276/1276	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-4fc%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/numeric-input-example.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/numeric-input-example.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html)
13:05:27	11508/11508	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2cf4%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:27	2571/2571	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-a0b%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:27	818/818	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-332%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:27	39359/39359	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-99bf%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/css-chart/css-chart.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/css-chart/css-chart.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:28	2288/2288	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-8f0%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/widget-page.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/widget-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:28	15482/15482	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3c7a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gauge/gauge.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gauge/gauge.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:28	10688/10688	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-29c0%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/widget-data.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/widget-data.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html)
13:05:28	2924/2924	---M--	200	added ('OK')	image/png	etag:%2260ed8084-b6c%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html)
13:05:29	3500/3500	---M--	200	added ('OK')	image/png	etag:%2260ed8084-dac%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html)
13:05:29	2739/2739	---M--	200	added ('OK')	image/png	etag:%2260ed8084-ab3%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html)
13:05:29	3718/3718	---M--	200	added ('OK')	image/png	etag:%2260ed8084-e86%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html)
13:05:30	3049/3049	---M--	200	added ('OK')	image/png	etag:%2260ed8084-be9%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html)
13:05:30	2217/2217	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-8a9%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/photoshop.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/photoshop.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:31	2483/2483	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-9b3%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/sketch.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/sketch.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:31	40214/40214	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-9d16%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:31	6971/6971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1b3b%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:34	41943/41943	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-a3d7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/excanvas.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/excanvas.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:34	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-2df8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.time.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.time.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:35	7811/7811	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1e83%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:36	10327/10327	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-2857%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/widget-charts.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/widget-charts.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:36	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1e05b%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html)
13:05:36	2220/2220	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-8ac%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/steps.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/steps.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html)
13:05:37	339/339	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-153%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/register3.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/register3.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html)
13:05:37	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-15b3%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/jquery.easing.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/jquery.easing.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html)
13:05:38	2305/2305	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-901%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/register-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/register-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html)
13:05:39	9117/9117	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-239d%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jquery.PrintArea.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jquery.PrintArea.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-invoice.html)
13:05:40	16735/16735	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-415f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-treeview.html)
13:05:40	15925/15925	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3e35%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-treeview.html)
13:05:40	1580/1580	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-62c%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/pricing-page.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/pricing-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-pricing.html)
13:05:42	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Oct%202021%2007:20:40%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/material/www.youtube.com/watch?v=sK7riqg2mr4	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/www.youtube.com/watch7d1c	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-lightbox-popup.html)
13:05:44	866/866	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-362%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/error-pages.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/error-pages.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-400.html)
13:05:44	6306/6306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-18a2%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/morris-data.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/morris-data.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/chart-morris.html)
13:05:44	8114/8114	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1fb2%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/chart-chartist.html)
13:05:45	17678/17678	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-450e%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/echarts/echarts-init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/echarts/echarts-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/chart-echart.html)
